"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"gene-LOC142976686",80.1604642468681,-2.45367549410284,1.13584190051152,0.00265541458282346,0.00974713180789569,"down"
"gene-LOC142977548",1155.63325730829,2.08181251881389,0.892400935044482,0.00265944030378186,0.00975846794584743,"up"
"gene-mRpL50",256.342175070785,1.61861269687401,0.637895458999788,0.0026682887908432,0.00978748636810348,"up"
"gene-LOC142981749",1282.24823094772,1.98219797563963,0.842998832127582,0.00267040851008688,0.00979181140894836,"up"
"gene-LOC142974778",639.34052937805,2.29638871293006,1.03437510747988,0.00267346992602675,0.00979958518659805,"up"
"gene-LOC142984444",421.798809420705,-2.42388531448134,1.13209537208398,0.00268134334805745,0.00982498565761284,"down"
"gene-LOC142977805",68.252476082651,2.04190332819276,0.872890652747396,0.00268678838387807,0.0098414732850706,"up"
"gene-LOC142980430",50.582120576704,-3.30303036769599,1.85080981032934,0.00269063196841257,0.0098520853996394,"down"
"gene-LOC142981468",251.809557799649,-1.83631766392428,0.75739453884252,0.00269241120562453,0.0098551338433725,"down"
"gene-Fancm",80.7276322022187,-1.27233616753744,0.471980405524078,0.00269417303402875,0.00985811644437233,"down"
"gene-LOC142980585",38.4754382375967,-3.55241054804956,1.936116009206,0.00269797925717871,0.00986164468652752,"down"
"gene-Ypel",4677.61234160513,-2.9084837138514,1.54192796934775,0.0026972438360512,0.00986164468652752,"down"
"gene-VhaPPA1-1",8598.4188017597,1.61103767852511,0.634145372547955,0.00269638974138519,0.00986164468652752,"up"
"gene-LOC142978461",148.363245771924,1.91971676713394,0.801122867903313,0.00270605874929049,0.00988076870575728,"up"
"gene-mle",89.8546232128428,-1.66712764951926,0.664046588897979,0.00270570974451594,0.00988076870575728,"down"
"gene-LOC142987886",73.2467129708348,-1.40000549564497,0.534008178438542,0.002705227854997,0.00988076870575728,"down"
"gene-LOC142983843",2205.37011694574,1.2015508474145,0.442719143378166,0.00273137147040529,0.00996969740775565,"up"
"gene-hop",124.1054288481,-0.961904355183567,0.342017478523386,0.00273959390850608,0.00999620490275088,"down"
"gene-cert",1275.15266656858,-1.1988860053724,0.446664317260373,0.0027418661798394,0.0100009905158123,"down"
"gene-LOC142984466",551.598500366149,-1.90821630480215,0.804200200118146,0.00274456163314366,0.0100073157972068,"down"
"gene-LOC142978257",3152.71461726099,-2.66864916108012,1.34111373526547,0.00274931340504058,0.0100178429977606,"down"
"gene-LOC142977401",11850.652217484,-1.34778785237703,0.516842745828796,0.00274937343367936,0.0100178429977606,"down"
"gene-LOC142978055",81.0410457187574,-2.51756922319252,1.20112542301016,0.00275048028704188,0.0100183694150126,"down"
"gene-LOC142985722",10.8908835830454,-5.30717249571505,3.73413826376924,0.00275321365710265,0.0100248178280653,"down"
"gene-LOC142983961",879.508269781915,2.47760351505126,1.15961614058654,0.0027579124690433,0.0100366443772356,"up"
"gene-LOC142977097",10158.4709155061,1.83465176684547,0.754979971020333,0.00275838996765332,0.0100366443772356,"up"
"gene-Ask1",136.384384186191,-1.31996431995223,0.496232240863697,0.00276264310796648,0.0100486075310731,"down"
"gene-LOC142980784",203.325151944069,-1.3774522315345,0.524510006542825,0.00276380777028077,0.0100493324794351,"down"
"gene-LOC142977570",11542.0393281627,1.91551903357826,0.801541765528717,0.00277790021004175,0.0100970465036783,"up"
"gene-LOC142978059",234.506331831803,-2.13662832327675,0.948250918754116,0.00280795860255012,0.0102027396343968,"down"
"gene-LOC142985797",15.3999035861438,-3.3639930174921,1.89444601359382,0.00281413362032187,0.0102185371978199,"down"
"gene-LOC142976537",28.0864156375921,2.45264189391415,1.14316543104657,0.00281426956255041,0.0102185371978199,"up"
"gene-Hmgc",4951.64700511662,1.92935321308521,0.812346671105947,0.00281679228201675,0.0102241309817972,"up"
"gene-mino",860.559599831331,-2.6047455125479,1.29252247700403,0.00281860931672431,0.0102271603301151,"down"
"gene-LOC142981269",20791.6128162727,2.55853867876489,1.2264431639913,0.00282138943853857,0.0102319905969582,"up"
"gene-LOC142984896",1372.65439553547,2.22091990913184,0.993507040388001,0.0028219063404291,0.0102319905969582,"up"
"gene-LOC142980044",202952.425180487,-2.13178905575928,0.950647129339392,0.00284607263691527,0.0103160223364512,"down"
"gene-Gnf1",33.8572937109119,-1.84691064314163,0.772951859653558,0.00284820165621214,0.0103201459245278,"down"
"gene-Achi",135.681824394226,-1.54277131021243,0.607556032499257,0.00285246248650889,0.0103319883383986,"down"
"gene-Sec13",1907.38199368731,1.68380084250066,0.678496586642669,0.00285922624897156,0.0103492855534749,"up"
"gene-LOC142987243",1129.09174133031,-1.01164357220371,0.364221877975815,0.00285850543212294,0.0103492855534749,"down"
"gene-LOC142982175",2594.30785850752,1.64731490227975,0.661774630158742,0.00286949786258809,0.0103828546227118,"up"
"gene-casp",1858.66518997695,-1.84523168638862,0.785783593669849,0.00288935186421536,0.0104447478613915,"down"
"gene-par-6",205.711823713276,-1.13614490987483,0.417373895787283,0.00288921643525491,0.0104447478613915,"down"
"gene-Nfs1",1107.04092709531,1.08848644297167,0.39558327103798,0.00288961324119189,0.0104447478613915,"up"
"gene-LOC142978957",25.8185030943139,-1.3997566311966,0.53629038306742,0.00289196930346417,0.0104496356990843,"down"
"gene-LOC142977343",159232.310605075,1.94949853589587,0.822136958686652,0.00289900566703114,0.0104714257438564,"up"
"gene-LOC142979015",143.710856956041,-1.89975422839727,0.804760080421685,0.00290038694716343,0.0104727811723799,"down"
"gene-LOC142975111",897.964619740021,-0.879287342587827,0.311480966857543,0.00290608808276052,0.010489728481809,"down"
"gene-olf186-M",204.244011950141,1.02118481486689,0.368006928534496,0.00291455752404073,0.0105166529723619,"up"
"gene-LOC142974600",7.96645951159725,-3.75445459917015,1.97320104576163,0.00291869636190874,0.01052515241433,"down"
"gene-Pglym",2223.16438251323,2.14874780986727,0.953339898594038,0.00291893516043906,0.01052515241433,"up"
"gene-Blm",49.6042303241421,-1.75954824493734,0.722980674209483,0.00292568434561311,0.0105458358856761,"down"
"gene-LOC142979137",998.066476028434,1.42677852013737,0.551894536384357,0.00292689886201166,0.0105465618392321,"up"
"gene-Sym",374.052916059739,-1.16581710568283,0.43010976857219,0.00293241137158224,0.0105627689889866,"down"
"gene-LOC142986182",165.037282514087,-1.40037087964114,0.537356212243611,0.00293826232835822,0.0105801836175057,"down"
"gene-LOC142976697",208.165342067101,2.43111967944047,1.14780936018902,0.00293932368087302,0.0105803456147608,"up"
"gene-LOC142972534",25.6526990632664,2.39208385552143,1.06878963176892,0.00294900305873468,0.0106115180924397,"up"
"gene-RhoGAP1A",575.398119454565,-1.19203309388992,0.443317599045306,0.00295304810079662,0.0106224017723887,"down"
"gene-LOC142986178",26.1188955165756,-2.02553319619663,0.875811774410775,0.00297257784674885,0.0106889586820917,"down"
"gene-LOC142973376",82.4604248267821,1.67906738401672,0.684735428092419,0.0029776095624506,0.0107033548153007,"up"
"gene-Fntb",407.491025746942,0.941177549411348,0.336771849060689,0.00298032669153179,0.0107094238380552,"up"
"gene-gzl",245.468615752364,-2.05775794255424,0.907006519048025,0.00298365271815055,0.0107176759130253,"down"
"gene-LOC142985527",373.951495852644,-1.89630202506478,0.808886516423118,0.00298609478589993,0.0107227480928659,"down"
"gene-LOC142983643",56.6556165287966,1.42691120133494,0.551754592527836,0.00298900638108518,0.0107295022162402,"up"
"gene-LOC142983930",164.490516579323,-1.5428630594013,0.613283745573951,0.00299178223578835,0.0107357645896438,"down"
"gene-LOC142987454",513.315865999632,0.997800931557755,0.35954464002444,0.00300048091852552,0.0107632689048417,"up"
"gene-LOC142978869",1986.52445451504,-1.69706482174939,0.695771423904775,0.00300416969437311,0.0107727890177141,"down"
"gene-Moca-cyp",65.0010171808632,-1.73211004293573,0.713161593000347,0.00301345614718022,0.0108023686267721,"down"
"gene-LOC142973692",548.332925695025,1.41203413928719,0.547857808096691,0.00301606439400803,0.0108079966752577,"up"
"gene-LOC142986743",133.171427382813,-2.30038609515671,1.06682638939625,0.00301722717616044,0.0108084428437131,"down"
"gene-cpb",1191.33251348767,1.10121449623683,0.405877377415405,0.00302899127535195,0.0108468521418692,"up"
"gene-LOC142980127",1744.13063376224,1.91010750715088,0.811152397032185,0.00304774975909388,0.0109102733810754,"up"
"gene-Alg9",73.5683858606157,-2.04715315158656,0.899148915959043,0.00305907493870572,0.0109470505713051,"down"
"gene-Dh31",499.046761672808,1.64207094113029,0.664403040716843,0.00306677938805481,0.0109708499758249,"up"
"gene-Nol8",156.269391162087,-1.2401412720928,0.467945401716176,0.00308622262198183,0.0110366119872315,"down"
"gene-LOC142979985",42.8017916956213,1.75225919518096,0.726144322914035,0.00308737172263815,0.0110369298189091,"up"
"gene-LOC142976219",19.0869864116491,-4.1062562999088,2.42830936556565,0.00309554665729529,0.0110585589232821,"down"
"gene-alpha-Man-Ib",247.812340583556,-1.23447558024571,0.462950754806949,0.00309538331597124,0.0110585589232821,"down"
"gene-LOC142980486",37.9229838141158,3.46123609877861,2.11603189029774,0.00309794867729806,0.0110633433038329,"up"
"gene-p120ctn",513.308575998062,-1.35001116928334,0.519441348072122,0.003104137520916,0.0110816432073853,"down"
"gene-LOC142985807",5.66529929614237,4.64770786067461,3.27349408863322,0.00311421383906535,0.0111138039302949,"up"
"gene-LOC142973533",486.672655381344,1.67772052991201,0.683127332020685,0.00311996675940843,0.0111305188366833,"up"
"gene-LOC142977162",374.350550942625,1.94014389609071,0.835548161757717,0.00312393445972882,0.0111408556785807,"up"
"gene-LOC142983577",2965.67202039532,2.87182371147089,1.52947693206446,0.00313211589583759,0.0111630589699842,"up"
"gene-LOC142974247",3221.14980505749,2.6230121024913,1.31532790185969,0.00313337735929815,0.0111630589699842,"up"
"gene-LOC142987347",2692.97688719421,1.20888213018619,0.453627679867285,0.00313250866539793,0.0111630589699842,"up"
"gene-Fer1HCH",132298.193687131,1.0898452407285,0.399566636862591,0.00314859726983162,0.0112134442623836,"up"
"gene-LOC142981382",41127.4391837724,1.88375501901173,0.795732840540771,0.00315819889732262,0.0112437929278825,"up"
"gene-LOC142972453",331.158548913263,0.965652163928828,0.349050723656284,0.00316065811971769,0.0112487012055594,"up"
"gene-LOC142983566",69.4635657828649,-1.3515303601354,0.519181741075277,0.00316200405710996,0.0112496453296359,"down"
"gene-RhoGAP102A",35.7993890554044,-2.74921139297603,1.25953193365664,0.0031682099974681,0.0112678736158671,"down"
"gene-LOC142978729",9985.05329160575,-1.08386996656874,0.399852936792981,0.00317278375352221,0.0112802865007398,"down"
"gene-Rim2",478.591333289389,1.52138735679217,0.604043268943742,0.00317678488472088,0.011290655735727,"up"
"gene-LOC142976366",16759.5311546108,2.97239519257652,1.62727437041212,0.00319891371412612,0.011365423810257,"up"
"gene-LOC142987084",96.2277333120632,-1.95969527447434,0.860563330779795,0.00321500711494671,0.0114187049016019,"down"
"gene-Pkn",319.206582529072,-0.88119355814585,0.315921808820053,0.00323013571927379,0.0114685241601774,"down"
"gene-LOC142982211",44.6194371275733,-1.85449547283281,0.785547180983633,0.00323390769814222,0.0114780017516742,"down"
"gene-LOC142972793",3426.49227075161,-2.23350740866006,1.04609776021909,0.00324166126596835,0.0115015997882517,"down"
"gene-Son",379.664948360294,-1.02155772326339,0.374044442065154,0.00324522566592262,0.0115103234011089,"down"
"gene-Dd",514.273053656649,-1.36715654956415,0.529558395915385,0.00324869224252847,0.0115186942250413,"down"
"gene-dachs",7.50967273238031,-4.87754043930304,3.47935544994943,0.00325040058827229,0.0115208274170632,"down"
"gene-LOC142980296",155.043361403812,2.68702245036167,1.39414634341456,0.0032585892765237,0.0115459204794458,"up"
"gene-LOC142985577",40.5089992328862,-1.69716123648366,0.706534199178229,0.00326208966409954,0.0115543904060144,"down"
"gene-LOC142982313",1036.2348276586,1.17300101546651,0.439996546063141,0.00328648988947265,0.0116368570576225,"up"
"gene-LOC142973774",61.1553959341547,-1.45350890260689,0.572359921341482,0.00329197715100891,0.0116506195005148,"down"
"gene-LOC142975257",297.208455705276,-0.963159892484075,0.350127293094588,0.00329261504039524,0.0116506195005148,"down"
"gene-Top1",1028.88105508497,-0.985840078881288,0.359227990481887,0.00331468883704619,0.0117247403308362,"down"
"gene-LOC142987457",138.328217317161,-1.33984183882448,0.519222366375815,0.00332887408590899,0.0117709168594812,"down"
"gene-LOC142972911",436.216808891952,1.50974698859465,0.601688514299956,0.00333242680056424,0.0117794780963918,"up"
"gene-LOC142981623",225.059817841177,2.04566348783643,0.91294630516946,0.0033510622626679,0.011841329991301,"up"
"gene-ed",26.8454421902417,-1.87460604020168,0.795682110959072,0.00336449752701962,0.011884770701145,"down"
"gene-LOC142973359",498.306692033183,-2.58526115966415,1.35297900984762,0.00337238919578306,0.0119045681682271,"down"
"gene-LOC142976786",10.7442320634859,-2.33423247570069,1.02037329103762,0.00337222692422153,0.0119045681682271,"down"
"gene-LOC142973375",158.598633314475,0.900461978913536,0.324627886435041,0.00338319175849332,0.0119386529511578,"up"
"gene-Pak",141.808788111657,-1.64325838826888,0.678787066135358,0.00338437528646734,0.011938782355854,"down"
"gene-CenG1A",182.203875653992,-1.72934054625365,0.726846284844104,0.00339120655010211,0.011958827976478,"down"
"gene-gfzf",71.3632673844682,1.79042553124162,0.756164089895177,0.00339294265517131,0.0119608984220566,"up"
"gene-LOC142986124",3912.91459427391,-1.44308288910795,0.578180146579731,0.00339511242165118,0.0119644957039231,"down"
"gene-LOC142975938",98.5122309892488,1.10425980044191,0.410883256132797,0.0034103991468996,0.0120142995327326,"up"
"gene-Cyp4g15",52.440660536624,2.96624626439563,1.6750347675858,0.00341685458103258,0.0120248330590092,"up"
"gene-LOC142981496",25.8096421121531,-2.21535685018604,1.02746829717523,0.00341679635805701,0.0120248330590092,"down"
"gene-LOC142976569",44.8555595958614,-1.98808161438376,0.883891977444774,0.00341505837265965,0.0120248330590092,"down"
"gene-fwd",352.780589375085,-1.9193850171522,0.845925491816193,0.00342081184870049,0.0120346912284461,"down"
"gene-Cdep",241.446749959865,-1.40720079368563,0.554975130834982,0.00344073524271372,0.0121006938772466,"down"
"gene-LOC142987699",35.9829301300215,2.2448416353076,1.05358952063466,0.00345640116302954,0.012147581400114,"up"
"gene-LOC142979538",273.441111784898,-1.12576928520448,0.422563993983438,0.0034555846688265,0.012147581400114,"down"
"gene-mRpS16",477.404006983953,1.47366810205331,0.587741339665097,0.00347104104374939,0.0121949163906281,"up"
"gene-Rbp",4.86879283122785,-4.92298791976193,3.66180974052803,0.00351506594590114,0.0123454239193087,"down"
"gene-Rrp40",251.616351792987,1.11281045952001,0.416597983646304,0.00352268621857277,0.0123680146830835,"up"
"gene-LOC142976103",69.5850134381309,-1.41299691759737,0.558921491974076,0.00355148269210828,0.0124649139665702,"down"
"gene-LOC142972881",1273.81888775821,2.76781604547406,1.52757647635986,0.00355603617688803,0.0124766891140561,"up"
"gene-BTBD9",366.951554102717,-2.00716198848328,0.90797601080032,0.00356109471291496,0.0124902277498129,"down"
"gene-Ppox",193.259377980897,1.4831429404253,0.594840171566109,0.00356361963605868,0.0124948738334021,"up"
"gene-LOC142983741",14.479052165978,3.36304990576389,2.09828212410413,0.00356802579751135,0.0125061106236004,"up"
"gene-Chrac-14",112.876568010129,1.55353111736263,0.633295787901459,0.00356976645976459,0.0125080002848029,"up"
"gene-SMC1",190.244554329542,-1.1229477942394,0.423221869683385,0.00358672616846149,0.012563196303393,"down"
"gene-PAN3",770.855580146947,-1.15396915519103,0.436176631652265,0.00360001080623253,0.0126054868795428,"down"
"gene-Oga",81.9041934950957,-1.67881878143594,0.707900806472218,0.00361148304389754,0.0126414050057073,"down"
"gene-LOC142977711",138.152004979104,1.49793957527453,0.603908070965141,0.0036185898167039,0.0126620235266849,"up"
"gene-LOC142985095",132.22567459939,1.12766324525603,0.424864303914168,0.0036400535496505,0.0127328486061363,"up"
"gene-PDZ-GEF",217.647379633465,-1.2880979535923,0.500098913875169,0.00365418140921349,0.0127779739569743,"down"
"gene-LOC142975029",515.50008034559,0.970231168477486,0.35683766754612,0.00365632765720167,0.0127811856653692,"up"
"gene-LOC142976886",240.992400965171,-1.15508726645859,0.438441669247275,0.00366582867607687,0.0128100961792414,"down"
"gene-shot",1475.54932039305,-1.47441046671533,0.596840317791553,0.00367030536787523,0.0128214358656312,"down"
"gene-Exo70",176.475181479922,-1.33488124009848,0.523943357904704,0.00367853055990736,0.0128458581444601,"down"
"gene-LOC142983558",2075.14386596061,-1.27788540880847,0.497164914121842,0.00368355985021583,0.0128591073241941,"down"
"gene-LOC142974453",7937.77418806037,2.20561763932148,1.04580758592132,0.00368985272391744,0.0128767572430374,"up"
"gene-LOC142987583",5924.70572023612,1.45435373383791,0.58507595435473,0.00369498558078127,0.0128903484905942,"up"
"gene-LOC142978528",843.039814380785,1.15728086624279,0.439166240992125,0.00370040557721908,0.0129049320130153,"up"
"gene-mRpL38",386.207940290321,1.45672269487329,0.585036208240194,0.00372774991448305,0.0129959399228964,"up"
"gene-LOC142980040",14014.1009189409,2.37088852841894,1.16576113989346,0.00374616492243828,0.0130557672723745,"up"
"gene-eff",7779.4478941238,-0.695122748890399,0.248296749440441,0.0037621583032949,0.0131071177835676,"down"
"gene-LOC142980509",1465.15005414506,-2.06043887826127,0.955720333475348,0.00376761246789634,0.0131217282672469,"down"
"gene-LOC142979879",3114.12537463984,2.58920504062328,1.35209285168367,0.00377653301730451,0.013144001574771,"up"
"gene-LOC142975887",1352.1416035819,2.35265555595834,1.16332481547996,0.00377536816308014,0.013144001574771,"up"
"gene-S",36.3525099861054,-1.39932360399806,0.558891873200895,0.00378142600293464,0.0131566325837398,"down"
"gene-LOC142972451",498.816433899032,-0.950408435401739,0.350729125270935,0.00378583360970643,0.0131675669485613,"down"
"gene-LOC142972439",165.991440467317,-1.52830701465862,0.629805218811554,0.00378816625057092,0.0131712794483778,"down"
"gene-LOC142972246",3892.74166506062,1.98893084421994,0.899349859748603,0.0037947857515019,0.0131880618349427,"up"
"gene-LOC142979356",137.06841409867,1.20277815622407,0.461100432391669,0.00379552672982596,0.0131880618349427,"up"
"gene-LOC142978174",64.2256013951583,-1.0791479536607,0.405224905819099,0.00379813350551882,0.0131927159801304,"down"
"gene-LOC142983172",98.1690560138243,1.66812553143784,0.702165734277535,0.00380923497370981,0.0132268632676181,"up"
"gene-LOC142975049",46.2204919840821,2.58609902902032,1.3306797045524,0.00381100923173987,0.0132286115713278,"up"
"gene-LOC142985425",36.9000431545667,-1.44173110578812,0.580989977182645,0.00382466703872162,0.013271594624364,"down"
"gene-LOC142979994",92519.5409232141,-2.08200960574078,0.977777876857388,0.00384699055577633,0.0133446090255354,"down"
"gene-LOC142985446",86735.8936174895,1.84500691481697,0.805751353610623,0.0038652948565961,0.0133991739784101,"up"
"gene-LOC142985287",881.832052793154,0.593806462583985,0.209880221652668,0.00386429857257335,0.0133991739784101,"up"
"gene-Phf5a",107.061225306574,1.81594869053722,0.791890551965385,0.00388512925538657,0.0134634472531872,"up"
"gene-HisT",113.200649049825,-1.90789277064116,0.856174953046413,0.00389793366921517,0.013498832167841,"down"
"gene-LOC142982036",331.499383848224,1.50786555731324,0.615990106814645,0.00389721146716616,0.013498832167841,"up"
"gene-LOC142980455",619.947645522256,-2.42781006968175,1.25828104337676,0.00390204937006479,0.0135085912678332,"down"
"gene-LOC142984431",138.782176589165,-1.71381946930244,0.735217105340796,0.00390670356404188,0.0135202074806104,"down"
"gene-LOC142985725",18.7001583349469,-3.81999110460842,2.79461572383544,0.00391301672303282,0.0135375553628354,"down"
"gene-Chi",584.773038489738,-1.03444753298564,0.388052188221343,0.00394305711306562,0.0136369516767485,"down"
"gene-LOC142987425",871.476080564349,0.772493692342481,0.279566948180627,0.00396179729167599,0.0136972134860004,"up"
"gene-LOC142983662",19.2764946938876,1.96839862568101,0.892108429541434,0.00396313503940495,0.0136972894290191,"up"
"gene-LOC142976942",15045.2024788667,0.928990355276695,0.34263932143094,0.00396885842297371,0.0137125178171777,"up"
"gene-LOC142981212",977.014778696787,-1.31171416003339,0.51958291122759,0.00397651758030421,0.0137344220341629,"down"
"gene-Set2",67.0754954770456,-1.57724564239989,0.657946860141086,0.00399064602961294,0.0137786484803551,"down"
"gene-ERR",4239.10781228246,-2.04141336341051,0.959267428556105,0.00399370188989197,0.0137846275443552,"down"
"gene-LOC142983522",116.477818702196,-2.12086696087151,1.00862143127593,0.00400408630080095,0.0138158894237116,"down"
"gene-LOC142986171",72.2284254211639,-1.5558420467477,0.647094114168089,0.00402064575677603,0.0138684301948438,"down"
"gene-ERp44",1047.27824851218,-0.801249044241854,0.292300577684922,0.00404907752393969,0.0139618738072912,"down"
"gene-LOC142977994",119.39712409038,1.96985123645698,0.897045812093481,0.00405460228793361,0.0139762946415195,"up"
"gene-LOC142978866",540.284395744647,-2.09774335213869,1.00025360950895,0.00406710647545488,0.0140147561765923,"down"
"gene-Nmt",1331.23834253097,1.2255626251255,0.476812067987433,0.00407070358595521,0.0140225097054248,"up"
"gene-RnrL",142.63702303727,-1.46474695184843,0.600143774840903,0.00407452309363729,0.0140310239512948,"down"
"gene-Ube3a",1558.8926447538,-1.62239808022478,0.688343301265088,0.00408038068627298,0.0140465485926262,"down"
"gene-LOC142981536",48998.2823114221,2.5363567149701,1.34321861401085,0.00409811649507639,0.0141029397400811,"up"
"gene-LOC142978226",2529.12947344047,-1.03104831004904,0.38826026963383,0.00410013565276622,0.0141052254280556,"down"
"gene-LOC142978669",138.249474275454,1.08043685616261,0.410271807707455,0.00410407987309826,0.0141094687843306,"up"
"gene-sbr",686.951171228645,-1.07845263831363,0.410107259285827,0.00410298111188808,0.0141094687843306,"down"
"gene-Elp4",185.988910240647,1.00926188124971,0.378763383457302,0.0041208583334869,0.0141624744970613,"up"
"gene-Dh44",748.840321601787,2.62946015969296,1.44690348752267,0.00412325672084332,0.0141660404171548,"up"
"gene-GATAd",105.597070186589,-1.66792854336577,0.714142363276001,0.00412869053870986,0.0141800292009138,"down"
"gene-Dip-B",2687.11432983443,2.01307123811378,0.93016115792855,0.00413214569789332,0.0141872152754187,"up"
"gene-LOC142984269",13.2795488617817,-2.4461223759446,1.16828541766273,0.00413637859262576,0.0141959794841491,"down"
"gene-pelo",535.630684373854,1.40292040211567,0.566949675144937,0.00413742572093261,0.0141959794841491,"up"
"gene-Atet",1484.68657008057,-1.99979927242146,0.934792830327249,0.00414835739270713,0.0142287975150185,"down"
"gene-w",798.840325576602,-2.38310282615287,1.25486377392576,0.00417659762976556,0.0143209424656981,"down"
"gene-LOC142972336",47.6380425072014,2.83019589899702,1.64875590895405,0.00418010375138973,0.0143282449957086,"up"
"gene-LOC142979290",316.234620379381,2.98960840812051,1.93135602314713,0.00418339437942382,0.0143348043086906,"up"
"gene-LOC142977227",665.95639564671,1.33694575445367,0.533013103209609,0.00418873979911182,0.0143483979298302,"up"
"gene-LOC142979839",858.164454838465,1.38088567532235,0.557186505614705,0.00420118373436941,0.0143862903535479,"up"
"gene-LOC142985400",13.1948230537231,-3.66963663754427,2.66020450826332,0.00420377220624283,0.0143904204758263,"down"
"gene-LOC142976829",4927.14264151983,1.1055185795026,0.420354339435148,0.00421700002586698,0.0144309566960142,"up"
"gene-Hyls1",53.0255199026789,2.32628736696282,1.16791348147028,0.00422261992449912,0.0144454398337285,"up"
"gene-LOC142981334",214.992359294236,-1.219930491911,0.477413379196354,0.00424089022089495,0.0145031758211289,"down"
"gene-LOC142973163",2742.72291315414,2.08175907088837,0.987335658736017,0.00425047177446735,0.0145126341905084,"up"
"gene-LOC142982602",30.8199385001259,-1.60711103123179,0.677201035071938,0.00425008598605052,0.0145126341905084,"down"
"gene-Dnmt1",46.2195260190547,-1.45569843430736,0.596859531336025,0.00424902866677805,0.0145126341905084,"down"
"gene-Atf-2",119.025991095088,1.13694190846383,0.438128001981569,0.00424991310674367,0.0145126341905084,"up"
"gene-Tfb1",89.6903112186089,-1.07660561581307,0.411721350664663,0.00425062647904517,0.0145126341905084,"down"
"gene-ClpX",1428.44049496342,-1.32151000563807,0.531158839657199,0.00427130695888255,0.014578460800645,"down"
"gene-LOC142983442",53.9639909717165,-1.50662723398398,0.629960956527448,0.00427501799273698,0.0145863445769885,"down"
"gene-LOC142981956",179.856328933769,1.31463606923152,0.524846836467885,0.00428310664073229,0.0146091546952894,"up"
"gene-LOC142987563",202.713741570201,1.70390413940109,0.73847561012093,0.00430855588104899,0.0146911453395742,"up"
"gene-AspRS-m",117.797959890916,1.72073830636396,0.748745007256707,0.00432322086541428,0.014736322596255,"up"
"gene-LOC142983634",48.605272963894,-3.33732575526472,3.7016476204875,0.00435597939580768,0.0148431245533087,"down"
"gene-LOC142973389",129.608929109555,1.30067145367547,0.518579474773031,0.00436813516806547,0.0148796750980241,"up"
"gene-LOC142972596",3.68078417693208,4.54963868348087,3.82836736700431,0.00437734372316473,0.0149061655734854,"up"
"gene-GSTe3",2356.79646139163,2.41883160753004,1.2685189548505,0.00438647839559808,0.0149323872132688,"up"
"gene-heix",87.4348649930688,1.54734969843761,0.649027353753347,0.00439165934180739,0.0149451368905573,"up"
"gene-LOC142986439",7.61996646736172,-0.787674131729304,1.54985241986937,0.00440638865429001,0.0149903614023395,"down"
"gene-LOC142982586",10.5838109825161,3.8973095601644,3.09898564856846,0.00442066732852854,0.0150291139418622,"up"
"gene-LOC142974964",133.734574718845,1.21122545517226,0.475844857291107,0.00442004081789155,0.0150291139418622,"up"
"gene-Tango1",431.27399454311,-1.29259209963821,0.518308088823712,0.0044328811699804,0.0150657175904329,"down"
"gene-Unc-115a",958.379985204254,-1.64016216748668,0.709049928187009,0.00444715782738607,0.0151043761771905,"down"
"gene-Pomp",3116.42454306493,1.23073450089922,0.486304268316436,0.00444624553379178,0.0151043761771905,"up"
"gene-Vlg",196.963628889471,-0.928935794991788,0.348893805845498,0.00445408737923269,0.015122977696612,"down"
"gene-LOC142979493",271.748584809163,-1.99605590893664,0.946098156699937,0.00446103491470983,0.0151366927842664,"down"
"gene-Zpr1",159.562457105638,-1.15126832335977,0.449524833181644,0.00445987182412206,0.0151366927842664,"down"
"gene-LOC142984031",164.815704705516,-1.98536226621208,0.941479383293283,0.00448383477402465,0.0152090974250885,"down"
"gene-E(z)",83.7824767652813,-1.92059205832395,0.885359151784652,0.00449852427718486,0.0152539536565128,"down"
"gene-LOC142973539",601.876579616331,2.29729083167224,1.17844217449763,0.00453416278669405,0.0153697930997997,"up"
"gene-CycC",217.644356276473,0.983687834387834,0.372927810688796,0.00456843598473113,0.0154809305341963,"up"
"gene-LOC142977667",314.639635289043,2.32581524711694,1.1944571476542,0.00457124290586627,0.0154854014481184,"up"
"gene-Prp6",237.35246095137,-0.918815159456352,0.345595247747884,0.0045781370158501,0.0155037105839296,"down"
"gene-LOC142984913",33.7568294654008,-2.2022908700149,1.1011297619851,0.00458254364104204,0.0155135867652838,"down"
"gene-LOC142978845",214.770266579521,-1.3529514005605,0.552391782413382,0.00458466385327067,0.0155157186971871,"down"
"gene-LOC142981505",27722.6236041541,1.43892495609586,0.605651356709083,0.00458779221158603,0.0155212599683492,"up"
"gene-LOC142984472",195.282903277063,-1.89205179461937,0.874738783009282,0.00460066229459557,0.0155546912915686,"down"
"gene-Daao1",2315.21549149242,0.8084109516242,0.299113714195167,0.00459942586345707,0.0155546912915686,"up"
"gene-UbcE2M",2094.78955647681,1.13878426497373,0.444730055534217,0.00462078096550232,0.0156176395619737,"up"
"gene-LOC142985763",108.793188056164,-1.64772969346794,0.717484694338659,0.00462903778194646,0.0156404684550674,"down"
"gene-LOC142973384",18.2903387026287,2.69786648163559,1.57545372967729,0.004635240100091,0.0156512648206122,"up"
"gene-LOC142979836",33.0496461279602,1.90732187103725,0.875911451283619,0.00463395599893409,0.0156512648206122,"up"
